zip,tract
1463,25017327102
1463,25017301101
1463,25017327101
1463,25017326101
1464,25017388200
1464,25017301102
1467,25027761400
1468,25027704200
1468,25027705100
1468,25027706100
1469,25017301101
1469,25017301102
1472,25017326101
1473,25027711100
1473,25027708100
1473,25027707500
1473,25027706100
1474,25017300100
1474,25017301101
1474,25017301102
1475,25027702200
1475,25027701100
1501,25027736400
1501,25027736100
1501,25027753100
1501,25027736200
1501,25027736500
1501,25027736300
1503,25027715100
1503,25027717100
1504,25021443102
1504,25027747102
1504,25027747101
1505,25027739500
1505,25027718100
1506,25027760100
1507,25027757100
1507,25027753100
1507,25027756102
1507,25027755200
1507,25027757500
1507,25027756101
1508,25027756101
1509,25027756101
1510,25027716300
1510,25027716100
1510,25027717100
1510,25027716200
1510,25027715100
1510,25027713100
1515,25027726100
1515,25027759100
1516,25027752100
1516,25027749100
1518,25027758101
1518,25027758102
1519,25027738202
1519,25027738201
1519,25027738100
1519,25027743100
1520,25027730100
1520,25027729200
1520,25027728200
1520,25027728100
1520,25027728300
1520,25027728400
1521,25013813801
1522,25027728100
1522,25027728400
1522,25027728300
1523,25027716200
1523,25027713100
1523,25027715100
1523,25027719100
1524,25027726100
1524,25027735200
1524,25027735100
1525,25027750200
1526,25027751101
1527,25027737300
1527,25027732802
1527,25027751102
1527,25027737200
1527,25027732901
1527,25027736500
1527,25027737100
1529,25027748100
1531,25027721101
1531,25027723100
1532,25027761200
1532,25027739100
1532,25027742402
1532,25027740200
1532,25017321400
1532,25027739500
1532,25027740102
1532,25027740101
1534,25027743100
1534,25027750300
1534,25027750100
1534,25027750200
1535,25027724100
1535,25027725100
1535,25027723100
1536,25027761300
1536,25027738202
1536,25027738201
1536,25027739100
1537,25027753100
1538,25027749200
1540,25027755200
1540,25027753100
1540,25027753200
1541,25027721102
1541,25027720100
1542,25027753100
1542,25027735200
1542,25027735100
1543,25027727100
1543,25027721102
1545,25027732301
1545,25027739100
1545,25027739300
1545,25027739200
1545,25027739500
1545,25027761300
1545,25027740101
1545,25027739400
1546,25027739200
1550,25027757300
1550,25027757500
1550,25027757100
1550,25027757200
1550,25027757400
1560,25027738201
1560,25027738100
1561,25027713100
1562,25027726200
1562,25027726100
1562,25027735100
1562,25027725100
1564,25027713100
1564,25027719100
1566,25027758101
1566,25027758102
1568,25027745100
1568,25027738100
1568,25027743100
1569,25027749100
1569,25027749200
1570,25027754300
1570,25027753100
1570,25027754400
1570,25027755100
1570,25027754100
1570,25027754200
1571,25027755100
1571,25027755200
1571,25027754100
1571,25027754300
1581,25027761200
1581,25027742401
1581,25027742300
1581,25027742402
1581,25027740101
1583,25027719100
1583,25027729200
1583,25027730100
1583,25027729100
1583,25027730200
1585,25027724100
1585,25027761100
1586,25027737200
1588,25027750300
1588,25027750100
1588,25027750200
1588,25027751101
1590,25027751102
1590,25027751101
1590,25027752100
1590,25027753100
1601,25027731700
1602,25027730802
1602,25027731102
1602,25027731002
1602,25027730801
1602,25027731500
1602,25027731101
1602,25027731001
1602,25027731400
1602,25027730902
1602,25027730901
1602,25027730700
1603,25027733000
1603,25027731001
1603,25027736200
1603,25027733102
1603,25027732901
1603,25027731101
1603,25027731204
1603,25027736300
1603,25027733101
1603,25027731300
1603,25027735200
1603,25027731203
1603,25027731002
1604,25027732500
1604,25027732002
1604,25027732302
1604,25027737300
1604,25027732801
1604,25027732400
1604,25027731700
1604,25027732202
1604,25027732201
1604,25027732700
1604,25027731800
1604,25027739100
1604,25027732301
1604,25027732203
1604,25027732802
1605,25027731700
1605,25027739500
1605,25027730200
1605,25027732002
1605,25027730600
1605,25027730500
1605,25027730100
1605,25027730402
1605,25027732001
1605,25027730401
1605,25027731900
1605,25027731800
1606,25027729100
1606,25027730401
1606,25027730200
1606,25027730100
1606,25027730600
1606,25027730300
1606,25027730500
1606,25027732001
1607,25027736500
1607,25027736400
1607,25027732902
1607,25027732802
1607,25027732600
1607,25027732700
1607,25027732901
1608,25027731300
1608,25027731700
1608,25027732500
1608,25027733000
1608,25027731800
1609,25027731700
1609,25027731600
1609,25027731500
1609,25027730600
1609,25027730801
1609,25027730802
1609,25027731400
1609,25027730700
1609,25027730500
1610,25027731700
1610,25027731300
1610,25027732902
1610,25027731400
1610,25027733000
1610,25027731203
1610,25027732500
1610,25027732600
1610,25027731202
1610,25027736400
1610,25027736300
1610,25027732700
1610,25027732400
1610,25027732901
1610,25027731101
1611,25027731001
1611,25027735200
1611,25027736200
1612,25027728100
1612,25027727100
1612,25027726100
1613,25027731700
1614,25027731700
1653,25027730401
1655,25027732002
1701,25017366100
1701,25017383502
1701,25017383700
1701,25017384001
1701,25017383800
1701,25017383600
1701,25017365202
1701,25017383902
1701,25017383901
1702,25017383502
1702,25017383102
1702,25017383101
1702,25017383501
1702,25017385202
1702,25017383400
1702,25017384002
1702,25017384001
1702,25017382602
1702,25017383200
1702,25017385100
1702,25017383300
1703,25017383600
1704,25017383300
1718,25017363102
1719,25017324101
1719,25017388100
1720,25017362100
1720,25017363102
1720,25017361200
1720,25017363202
1720,25017323100
1720,25017361300
1720,25017364102
1720,25017364101
1720,25017388100
1720,25017363201
1720,25017363104
1720,25017324101
1720,25017363103
1721,25017385201
1721,25017385100
1721,25017386100
1721,25017385202
1721,25017387202
1730,25017360100
1730,25017316300
1730,25017359300
1730,25017360200
1730,25017359100
1731,25017358600
1731,25017359300
1731,25017360100
1740,25027716100
1740,25027761400
1740,25027715100
1741,25017317103
1741,25017362100
1742,25017363104
1742,25017363102
1742,25017361300
1742,25017365100
1742,25017361200
1742,25017361100
1745,25027741101
1746,25021408101
1746,25017387202
1746,25017387100
1746,25017387201
1747,25027744102
1747,25027744400
1747,25027746100
1747,25027745100
1748,25027761200
1748,25017385100
1748,25017320102
1748,25017320104
1748,25017387202
1748,25017320103
1749,25017321600
1749,25017322400
1749,25027717100
1749,25017322200
1749,25017322300
1749,25017321100
1749,25017322100
1749,25017323100
1752,25017321500
1752,25017321200
1752,25017321400
1752,25017321100
1752,25017321300
1752,25017321600
1754,25017364102
1754,25017323100
1754,25017364101
1756,25021443101
1756,25027749100
1756,25027746100
1757,25027744200
1757,25027743100
1757,25027744400
1757,25027744101
1757,25027744300
1757,25027745100
1757,25027744102
1760,25017383501
1760,25017382602
1760,25017382601
1760,25017383400
1760,25017382200
1760,25017382100
1760,25017382500
1760,25017382300
1760,25017386100
1760,25017382400
1760,25021404302
1770,25017386100
1772,25027761200
1772,25027741101
1772,25027741102
1773,25017358600
1773,25017368200
1773,25017361300
1773,25017367100
1773,25017360200
1775,25017323100
1775,25017364102
1776,25017365100
1776,25017366202
1776,25017383800
1776,25017383901
1776,25017365202
1776,25017321100
1776,25017365201
1778,25017365201
1778,25017366202
1778,25017366201
1778,25017366100
1778,25017360200
1778,25017382100
1778,25017367200
1784,25017320102
1801,25017338200
1801,25017332200
1801,25017338400
1801,25017333502
1801,25017333100
1801,25017333400
1801,25017333200
1801,25017333501
1801,25017333300
1801,25017333600
1801,25017337202
1803,25017332100
1803,25017333100
1803,25017333600
1803,25017332300
1803,25017332400
1803,25017332200
1803,25017331300
1805,25017332400
1810,25009254402
1810,25009251800
1810,25009254401
1810,25017315200
1810,25009254100
1810,25009254403
1810,25009254200
1810,25009254301
1810,25017331101
1810,25009254302
1810,25009253204
1812,25009254403
1821,25017316500
1821,25017316102
1821,25017316101
1821,25017316201
1821,25017332100
1821,25017316300
1821,25017315500
1821,25017316400
1821,25017316202
1822,25017316102
1824,25017318300
1824,25017317103
1824,25017317301
1824,25017362100
1824,25017317102
1824,25017312200
1824,25017317201
1824,25017311600
1824,25017317203
1824,25017317101
1824,25017317202
1826,25017314301
1826,25017314302
1826,25017310601
1826,25017313102
1826,25017314101
1826,25017310500
1826,25017310200
1826,25009252102
1826,25017310300
1826,25017314102
1826,25017310602
1826,25017314200
1827,25017328100
1827,25017313101
1830,25009260700
1830,25009260401
1830,25009260500
1830,25009260301
1830,25009260200
1830,25009260600
1830,25009260302
1830,25009260100
1830,25009260800
1831,25009260100
1832,25009260900
1832,25009260401
1832,25009260402
1832,25009260700
1832,25009260800
1832,25009260100
1833,25009269100
1833,25009265102
1833,25009264100
1833,25009265101
1833,25009270100
1834,25009264100
1834,25009261101
1835,25009261101
1835,25009261102
1835,25009261000
1840,25009251300
1840,25009251200
1840,25009250300
1840,25009250100
1840,25009250900
1840,25009251000
1841,25009251000
1841,25009251100
1841,25009251200
1841,25009252501
1841,25009250300
1841,25009250900
1841,25009250500
1841,25009250400
1841,25009250600
1841,25009250700
1841,25009251400
1841,25009251300
1841,25009250800
1841,25009252101
1841,25009250200
1842,25009250100
1843,25009251600
1843,25009254402
1843,25009250100
1843,25009251500
1843,25009251800
1843,25009251700
1843,25009254100
1843,25009253202
1844,25009252501
1844,25009252502
1844,25009252601
1844,25009252202
1844,25009252602
1844,25009252201
1844,25009252300
1844,25009252102
1844,25009252400
1844,25009252603
1844,25009250100
1844,25009250600
1844,25009250800
1844,25009260402
1844,25009250200
1844,25009252101
1845,25009253201
1845,25009251700
1845,25009253100
1845,25009253203
1845,25009253202
1845,25009253204
1845,25009253205
1850,25017310200
1850,25017310400
1850,25017310300
1851,25017310100
1851,25017311700
1851,25017311600
1851,25017311500
1851,25017311200
1851,25017311100
1851,25017311800
1851,25017311300
1851,25017311400
1852,25017312100
1852,25017312501
1852,25017312300
1852,25017312200
1852,25017311700
1852,25017311800
1852,25017311100
1852,25017311900
1852,25017315100
1852,25017312000
1852,25017310100
1852,25017317102
1852,25017312502
1852,25017388300
1852,25017312400
1853,25017310100
1854,25017314200
1854,25017388300
1854,25017314102
1854,25017310100
1854,25017314101
1854,25017310601
1854,25017313102
1854,25017311100
1854,25017310602
1854,25017310500
1854,25017310700
1860,25009266100
1860,25009262100
1860,25009260302
1862,25017316400
1862,25017315200
1862,25017316500
1862,25017316102
1863,25017317301
1863,25017317201
1863,25017317302
1863,25017317202
1863,25017313101
1864,25017330200
1864,25017330100
1864,25017331102
1865,25017316300
1866,25017316201
1867,25017334300
1867,25017334200
1867,25017334100
1867,25017335200
1867,25017334400
1867,25017335100
1876,25017315403
1876,25009254301
1876,25017315500
1876,25017312502
1876,25017315401
1876,25017315200
1876,25017316500
1876,25017315100
1876,25017316101
1876,25017312501
1876,25017331200
1876,25017315402
1879,25017313102
1879,25017317302
1879,25017313101
1879,25017314101
1879,25017328100
1880,25017336200
1880,25017335400
1880,25017335100
1880,25017337102
1880,25017335301
1880,25009209200
1880,25017337201
1880,25017335302
1880,25017337101
1880,25017335200
1885,25009213100
1886,25017317201
1886,25017324101
1886,25017313101
1886,25017324102
1886,25017318400
1886,25017318200
1886,25017318300
1886,25017318100
1886,25017326102
1887,25017331102
1887,25017315500
1887,25017331101
1887,25017331300
1887,25017316201
1887,25017315403
1887,25017331200
1888,25017333600
1889,25017330200
1890,25017338100
1890,25017338400
1890,25017338500
1890,25017333300
1890,25017338200
1890,25017339200
1890,25017338300
1890,25017358500
1899,25009254403
1901,25009206700
1901,25009206100
1901,25009207200
1901,25009206900
1901,25009206800
1901,25009207000
1902,25009207000
1902,25009206500
1902,25009206000
1902,25009205200
1902,25009206900
1902,25009207200
1902,25009205500
1902,25009206800
1902,25009206100
1902,25009206300
1902,25009205100
1902,25009206400
1902,25009202102
1902,25009206200
1902,25009206600
1902,25009206700
1903,25009206800
1904,25009206100
1904,25009205200
1904,25009205400
1904,25009209100
1904,25009206000
1904,25009205100
1904,25009205300
1904,25009205500
1904,25009205900
1904,25009210600
1905,25009206000
1905,25009205600
1905,25009205300
1905,25009207200
1905,25009205900
1905,25009205500
1905,25009205400
1905,25009205700
1905,25009207000
1905,25009208300
1905,25009207100
1905,25009205800
1906,25009208101
1906,25009205600
1906,25009208102
1906,25009208200
1906,25009209100
1906,25017336200
1906,25009208300
1906,25009208400
1906,25025170300
1907,25009204102
1907,25009202101
1907,25009206600
1907,25009202200
1907,25009206400
1907,25009202102
1908,25009201100
1910,25009207200
1913,25009266200
1913,25009267102
1913,25009262100
1913,25009266100
1913,25009266300
1913,25009266400
1915,25009217100
1915,25009217201
1915,25009217500
1915,25009217600
1915,25009217300
1915,25009217400
1915,25009217202
1915,25009218100
1921,25009214100
1921,25009265101
1921,25009253205
1921,25009253203
1921,25009213100
1922,25009269100
1922,25009265102
1922,25009263100
1922,25009261102
1923,25009211300
1923,25009210100
1923,25009212100
1923,25009211100
1923,25009214100
1923,25009211402
1923,25009210300
1923,25009211401
1923,25009211200
1929,25009222100
1929,25009215101
1930,25009220102
1930,25009221100
1930,25009221700
1930,25009221300
1930,25009221500
1930,25009221901
1930,25009221902
1930,25009221400
1930,25009221600
1930,25009221800
1930,25009220101
1931,25009221500
1936,25009215101
1937,25009211401
1938,25009223300
1938,25009270100
1938,25009215101
1938,25009223100
1938,25009223200
1938,25009222100
